Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed,codingLge,frontSkills,backFrame,db,deploy,tool,targetTask
<35,Master,Man,Dev,17,7,38388.0,9,0,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,8,1,22395.0,2,0,1,0,0,1,0,0,0
>35,Other,Man,Dev,25,23,145000.0,13,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,37,32,115000.0,11,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,6,38388.0,10,0,1,1,0,1,1,0,0
>35,Other,Man,Dev,32,28,165000.0,9,0,1,0,0,1,1,1,0
>35,Other,Man,Dev,1,0,46000.0,6,0,1,1,0,1,0,0,0
<35,Other,Man,Dev,5,3,115000.0,20,0,1,1,1,1,1,1,1
<35,Master,Man,Dev,10,0,31992.0,20,1,1,1,1,1,1,1,1
>35,Other,Man,Dev,21,20,53322.0,10,1,1,0,1,1,1,0,1
>35,Other,Man,Dev,16,20,159950.0,5,0,1,0,0,1,1,0,0
<35,Master,Man,NotDev,14,8,66119.0,4,0,0,1,0,1,0,1,1
<35,NoHigherEd,Man,Dev,6,1,34548.0,15,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,10,6,45804.0,5,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,15,10,38388.0,9,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,13,8,45140.0,4,0,1,0,0,1,0,0,1
<35,Undergraduate,Man,Dev,10,7,104500.0,6,0,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,4,0,12984.0,13,0,1,1,1,1,1,1,0
>35,PhD,Man,NotDev,18,6,96831.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,11,147840.0,18,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,4,3,18000.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,10,72829.0,14,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,30,30,135000.0,23,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,13,5,67152.0,13,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,6,3,70572.0,5,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,6,2,160000.0,12,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,12,10,58654.0,8,1,1,1,0,1,1,1,0
<35,Other,Man,Dev,8,3,480.0,17,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,23,14,76788.0,11,0,1,1,0,1,1,0,1
>35,Master,Man,Dev,27,19,70380.0,6,0,1,0,0,0,0,1,0
>35,Master,Man,Dev,22,15,47988.0,3,0,1,1,0,0,0,0,0
>35,Undergraduate,Man,Dev,25,15,101000.0,7,0,1,1,0,1,1,0,0
>35,Master,Man,Dev,10,6,80000.0,14,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,13,10,29010.0,2,0,1,0,0,0,0,0,0
<35,Undergraduate,Man,Dev,10,5,32400.0,7,1,1,0,0,1,0,1,0
<35,Undergraduate,Woman,Dev,7,5,63984.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,5,4,47172.0,7,0,1,0,1,1,1,0,0
<35,Other,Man,Dev,4,1,12048.0,13,0,1,0,1,1,1,0,0
<35,Master,Man,Dev,15,5,49956.0,5,0,1,0,1,0,1,1,0
<35,Master,Man,Dev,12,7,117308.0,33,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,13,8,71105.0,19,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,NotDev,31,29,12120.0,16,1,1,1,1,1,1,0,1
>35,Undergraduate,Man,Dev,15,12,220000.0,37,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,4,7512.0,12,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,24,18,155000.0,9,0,1,1,0,1,1,1,0
>35,Other,NonBinary,Dev,10,4,63984.0,15,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,14,7,200000.0,32,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,5,38856.0,11,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,23,10,28500.0,14,0,1,1,0,1,1,1,0
<35,Master,Man,Dev,6,3,36259.0,9,1,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,15,6,76433.0,5,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,7,0,7738.0,13,1,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,12,15,46068.0,9,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,14,12,83100.0,6,0,1,1,1,1,0,0,0
>35,Master,Man,Dev,14,8,78916.0,19,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,23,18,128240.0,31,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,10,8,120000.0,24,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,13,10,108000.0,26,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,16,10,120000.0,18,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,15,408.0,12,0,1,0,1,1,1,1,0
>35,Other,Man,NotDev,20,15,91358.0,18,1,1,0,1,1,1,1,1
<35,Undergraduate,Man,Dev,8,7,180000.0,17,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,14,12,78051.0,13,1,1,1,1,1,0,1,0
<35,Master,Man,Dev,10,7,42228.0,10,1,1,0,1,1,1,1,0
>35,Master,Man,Dev,23,12,100000.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,3384.0,18,1,1,1,1,1,1,0,1
>35,Undergraduate,Man,Dev,15,8,188000.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,110000.0,13,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,3,14712.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,1,0,19944.0,5,0,1,0,1,0,1,0,1
<35,Master,Man,Dev,14,6,22272.0,25,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,26,19,211000.0,4,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,20,10,93701.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,4,4332.0,7,0,1,1,0,0,1,1,0
<35,Master,Man,Dev,6,4,53322.0,11,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,1,0,75384.0,17,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,15,5,63986.0,6,0,1,0,0,1,1,0,0
>35,Undergraduate,Man,Dev,20,14,60787.0,13,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,4,1,14050.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,3,146000.0,11,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,4,160956.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,2,1,2484.0,15,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,15,12,75000.0,7,0,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,8,2,37692.0,14,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,6,3,111000.0,14,1,1,1,1,1,1,1,1
>35,Master,Man,Dev,40,35,188459.0,29,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,35,21,71451.0,15,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,9,3,40205.0,32,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,15,10,222352.0,15,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,6,85315.0,15,1,1,1,1,1,1,1,0
>35,PhD,Man,Dev,42,24,125639.0,13,1,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,15,3,72518.0,17,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,13,8,112000.0,14,1,1,1,1,1,1,1,1
>35,Master,Man,Dev,22,17,72804.0,8,0,0,1,0,1,1,0,1
>35,Master,Man,Dev,20,14,160000.0,7,0,1,0,1,1,1,0,0
>35,Undergraduate,Man,Dev,10,7,21204.0,13,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,190000.0,5,0,1,0,0,1,1,0,0
>35,Other,Man,Dev,24,22,140000.0,10,0,1,0,1,1,1,0,0
>35,Undergraduate,Man,Dev,16,3,105000.0,5,0,1,0,0,0,0,1,0
>35,Master,Man,Dev,15,10,58654.0,2,0,1,0,0,0,0,0,0
>35,Undergraduate,Man,Dev,40,35,125000.0,12,1,1,0,0,1,1,0,1
<35,Undergraduate,Man,Dev,9,8,84000.0,13,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,12,7,81666.0,14,1,1,0,0,1,1,1,0
<35,Master,Man,Dev,13,10,58654.0,19,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,25,14,34128.0,4,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,7,3,90000.0,13,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,13,6,165000.0,15,0,1,1,0,1,1,1,1
>35,Other,Man,Dev,5,3,215000.0,10,0,1,1,0,0,1,1,0
>35,Undergraduate,Man,Dev,40,37,220000.0,12,1,1,1,0,1,1,0,1
<35,Undergraduate,NonBinary,Dev,12,5,47352.0,6,0,1,0,0,1,0,0,0
<35,PhD,Man,NotDev,12,2,200000.0,7,0,1,0,0,0,1,1,1
<35,Undergraduate,Man,Dev,11,3,110000.0,6,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,8,4,86000.0,8,0,1,0,1,1,1,0,1
>35,NoHigherEd,Man,Dev,17,12,69318.0,6,0,1,0,0,1,1,0,1
<35,NoHigherEd,Man,Dev,5,2,21755.0,3,0,0,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,5,2,24928.0,14,1,1,0,1,1,1,1,0
>35,Master,Man,Dev,4,3,125000.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,93000.0,18,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,16,11,38388.0,9,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,13,5,73140.0,12,0,1,0,0,1,1,1,0
<35,Undergraduate,Woman,Dev,11,9,131560.0,13,1,1,1,1,0,1,1,0
<35,Master,Man,Dev,5,3,78084.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,14,7,102000.0,9,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,1087.0,13,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,1,0,11376.0,11,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,7,2,92000.0,20,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,8,139587.0,3,0,1,0,0,1,0,0,0
>35,Other,Man,NotDev,32,15,133300.0,25,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,30,25,175000.0,19,1,1,0,0,1,1,1,1
<35,Undergraduate,Man,Dev,9,5,85893.0,9,1,1,0,0,1,0,1,0
>35,Undergraduate,Man,Dev,23,18,150000.0,9,1,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,12,9,62820.0,17,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,15,15,41547.0,7,0,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,17,11,51192.0,6,0,1,0,0,1,1,0,0
>35,PhD,Man,Dev,14,9,79983.0,14,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,5,23860.0,20,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,2,40525.0,3,0,1,0,0,0,1,0,0
>35,Master,Man,Dev,22,17,98112.0,4,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,13,8,10200.0,7,0,1,0,0,1,1,0,0
<35,Other,Man,Dev,6,5,24084.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,97571.0,9,1,1,1,1,1,0,1,0
<35,Other,Man,Dev,11,7,24936.0,13,0,1,0,0,1,1,0,1
>35,Master,Man,Dev,15,15,137000.0,20,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,NotDev,20,20,208000.0,3,0,0,0,0,1,1,0,0
>35,Other,Man,Dev,27,21,150000.0,9,0,1,0,0,1,1,1,0
>35,Undergraduate,Woman,Dev,20,19,29916.0,11,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,4,2,12024.0,9,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,2,45858.0,21,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,13,8,19260.0,21,1,1,1,1,1,1,1,0
>35,Master,Man,NotDev,24,20,52344.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,2,125000.0,19,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,180000.0,10,0,1,1,1,1,1,1,0
>35,Other,Man,Dev,22,16,63134.0,7,0,1,1,1,0,1,0,0
<35,Undergraduate,Man,Dev,6,3,80000.0,13,0,1,1,0,1,1,1,0
<35,NoHigherEd,Man,Dev,5,5,58240.0,1,0,0,0,0,1,0,0,0
>35,Undergraduate,Man,Dev,17,17,70920.0,10,1,1,0,1,1,1,0,0
>35,Undergraduate,Man,Dev,40,25,130000.0,12,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,24,22,125000.0,19,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,17,12,44790.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,18,16,74152.0,10,0,1,1,0,1,1,0,0
>35,Other,Man,Dev,35,31,95976.0,8,1,1,1,0,1,1,0,0
<35,Master,Man,Dev,17,5,74651.0,5,0,1,1,0,1,0,1,0
>35,PhD,Man,Dev,22,18,87000.0,7,0,1,1,0,0,0,1,0
>35,Undergraduate,Man,Dev,36,25,154633.0,12,0,1,1,0,1,1,1,0
>35,Undergraduate,NonBinary,Dev,24,7,47990.0,8,0,1,0,0,1,1,0,0
<35,Master,Man,Dev,4,3,140000.0,22,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,5,5736.0,27,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,14,13,133000.0,23,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,8,7,200000.0,15,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,5,6126.0,16,1,1,1,0,1,1,1,0
>35,Other,Man,Dev,24,22,58654.0,3,0,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,20,12,120000.0,3,0,1,0,0,0,1,0,0
<35,Undergraduate,Man,Dev,11,6,150000.0,16,0,1,1,1,1,1,1,0
<35,Other,Man,Dev,9,5,33300.0,23,1,1,0,1,1,1,1,0
>35,Master,Man,NotDev,30,22,105414.0,25,1,1,1,1,1,1,1,0
>35,PhD,Man,NotDev,25,10,120000.0,10,0,1,1,0,1,1,0,0
>35,Master,Man,Dev,26,22,28152.0,11,1,1,1,1,1,0,1,1
>35,Master,Man,Dev,10,6,30192.0,23,1,1,1,1,1,1,1,1
>35,Other,Man,Dev,24,23,165000.0,25,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,5,145000.0,7,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,11,9,140000.0,17,1,1,1,1,1,1,1,0
<35,Other,Woman,Dev,3,2,9648.0,9,0,1,1,1,0,1,1,0
<35,Other,NonBinary,Dev,9,5,69102.0,21,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,7,2,25596.0,18,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,44,41,84249.0,8,1,1,0,0,1,1,1,0
<35,Other,Man,Dev,5,4,53300.0,9,1,1,0,0,1,1,1,0
>35,Master,Man,Dev,20,16,95979.0,7,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,4,92500.0,8,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,3,85000.0,9,1,1,1,1,1,1,1,0
<35,Master,Man,NotDev,5,2,38392.0,4,0,1,1,0,0,1,0,0
<35,Master,Man,Dev,13,7,63986.0,4,0,1,0,0,1,1,1,0
<35,Master,Man,NotDev,12,4,3264.0,11,0,1,1,1,1,1,0,0
<35,NoHigherEd,Man,NotDev,8,1,53808.0,4,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,26,20,128844.0,35,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,4,3,24948.0,12,1,1,1,0,1,1,1,0
<35,Master,Woman,Dev,5,2,92300.0,8,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,8,6,140000.0,11,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,4,1,10800.0,11,1,1,1,0,1,1,0,0
<35,NoHigherEd,Man,Dev,11,1,50400.0,12,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,12,8,138203.0,24,1,1,0,1,1,1,1,1
<35,Undergraduate,Man,Dev,17,7,110000.0,14,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,25,25,200000.0,18,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,17,12468.0,13,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,43,34,74961.0,8,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,7,7,57588.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,17,7,28668.0,12,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,4,2,9228.0,6,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,4,87000.0,10,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,20,200000.0,18,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,6,51684.0,15,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,5,5,42372.0,14,1,1,0,1,1,1,0,0
>35,Undergraduate,Man,Dev,20,11,8134.0,24,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,35,25,200000.0,19,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,16,11,69318.0,7,1,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,19,15,200000.0,13,0,1,1,1,1,1,0,0
>35,Other,Man,Dev,20,17,63080.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,5,63384.0,11,1,1,0,1,1,1,1,0
>35,Undergraduate,Man,Dev,24,23,95000.0,12,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,11,10,90460.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,6,76783.0,8,1,1,1,0,0,0,1,0
<35,Undergraduate,Man,Dev,15,9,155000.0,15,1,1,1,0,1,1,1,0
<35,Other,Man,Dev,4,8,6588.0,25,1,1,1,1,1,1,1,1
>35,Master,Man,Dev,11,11,199000.0,20,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,6,29916.0,6,0,1,0,1,1,1,0,0
>35,Other,Man,Dev,20,15,74412.0,14,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,1,80000.0,12,0,1,1,0,1,1,0,0
>35,Other,Man,Dev,41,27,140000.0,21,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,19,16,78456.0,9,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,4,63986.0,16,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,5,130000.0,7,0,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,7,2,23592.0,5,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,5,4,54000.0,8,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,12,12,22440.0,28,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,7,55500.0,14,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,3,1,12000.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,5,123000.0,13,1,1,1,0,0,1,1,0
<35,Master,Man,Dev,7,4,50508.0,10,0,1,1,1,0,1,1,0
>35,Master,Man,Dev,16,7,99557.0,8,0,1,1,0,1,0,1,0
<35,Master,Man,Dev,15,17,85794.0,21,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,11,7,50400.0,5,0,1,1,1,1,0,0,0
<35,PhD,Man,Dev,22,11,108590.0,2,0,1,0,1,0,0,0,0
<35,Undergraduate,Man,Dev,8,8,39732.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,4,96742.0,20,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,18,41136.0,1,0,1,0,0,0,0,0,0
>35,Undergraduate,Man,Dev,18,14,47440.0,7,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,14,10,82922.0,9,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,136000.0,16,0,1,0,1,1,1,1,0
<35,NoHigherEd,Man,Dev,2,1,36000.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,3,39672.0,13,0,1,1,1,1,1,0,0
<35,Other,Man,Dev,7,0,65000.0,15,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,7,7,80000.0,21,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,9,7,44868.0,8,0,1,0,1,1,1,1,0
>35,Master,Man,Dev,41,39,125000.0,7,1,1,1,0,1,0,0,0
>35,Undergraduate,NonBinary,Dev,14,11,17448.0,11,1,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,5,66372.0,6,1,1,1,0,0,0,1,0
<35,Undergraduate,Man,Dev,11,4,78084.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,3,16200.0,12,0,1,0,1,1,1,1,0
>35,Other,Man,Dev,39,26,56364.0,16,1,1,1,1,1,0,1,0
>35,Other,Man,Dev,50,40,106644.0,2,0,0,0,0,0,1,0,1
>35,Undergraduate,Man,Dev,19,7,68448.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,6,1,3742.0,12,1,1,1,1,1,1,0,0
>35,Other,Man,Dev,20,11,124103.0,12,1,1,1,0,1,1,1,0
>35,Master,Man,Dev,27,19,84920.0,7,0,1,1,1,1,1,0,0
<35,Master,Man,Dev,6,0,34126.0,12,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,12,10,150000.0,17,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,0,185000.0,9,1,1,1,0,0,0,1,0
<35,Undergraduate,NonBinary,Dev,13,6,38856.0,2,0,1,0,0,0,0,0,0
<35,Undergraduate,Man,Dev,7,0,60000.0,6,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,12,4,62467.0,9,0,1,0,1,1,1,1,0
>35,Master,Man,NotDev,7,7,100511.0,11,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,23,15,83182.0,12,1,1,1,0,1,0,1,0
>35,Undergraduate,Man,Dev,30,24,96360.0,1,0,0,0,0,0,0,0,1
<35,Undergraduate,Man,Dev,14,5,66372.0,10,0,1,1,0,1,0,1,0
<35,Master,Man,Dev,9,3,75998.0,4,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,6,2,26880.0,19,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,7,7,80000.0,8,0,1,1,0,1,1,0,0
<35,Master,Man,Dev,20,9,154000.0,7,1,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,6,4,9972.0,10,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,4,0,21329.0,21,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,4,125000.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,4,48563.0,9,0,1,0,0,1,1,1,0
>35,Master,Man,Dev,20,20,85893.0,21,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,6,150768.0,18,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,24,18,180000.0,8,0,1,0,0,1,1,1,0
<35,Master,Man,Dev,5,0,41461.0,6,0,1,1,0,0,1,0,0
<35,NoHigherEd,Man,Dev,9,5,28861.0,18,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,5,3,66372.0,23,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,2,1,75000.0,17,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,18,8,74599.0,10,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,23,20,45000.0,28,1,1,1,1,1,1,1,1
>35,NoHigherEd,Man,Dev,23,22,78916.0,37,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,12,7,115000.0,24,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,15,83184.0,7,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,7,3,53522.0,7,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,25,22,150000.0,8,0,1,0,1,1,1,0,0
<35,Other,Man,Dev,14,10,85893.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,8,140000.0,24,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,6,69372.0,16,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,1,0,38388.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,8,46116.0,14,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,6,1,26661.0,9,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,10,3,10236.0,10,0,1,1,0,1,0,0,0
<35,Master,Man,Dev,3,0,71500.0,9,1,1,1,0,1,1,1,0
>35,Other,Man,Dev,12,10,175000.0,21,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,14,13,83093.0,22,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,6,5,27756.0,8,0,1,0,1,1,1,0,0
>35,Undergraduate,Man,Dev,15,12,69318.0,11,0,1,0,1,1,1,0,0
<35,Undergraduate,Man,Dev,20,14,120000.0,16,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,2,1,44796.0,19,1,1,1,0,1,1,1,0
<35,Undergraduate,NonBinary,Dev,7,7,118688.0,25,0,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,6,4,107000.0,16,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,9,5,40525.0,12,1,1,1,1,1,1,1,0
>35,Master,Man,NotDev,20,14,74651.0,10,0,1,0,0,1,1,1,0
<35,NoHigherEd,Man,Dev,8,7,180000.0,13,0,1,0,1,1,1,0,0
>35,Master,Woman,Dev,18,15,162036.0,8,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,11,3,86000.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,15,120000.0,22,0,1,1,1,1,1,1,1
<35,NoHigherEd,Man,Dev,6,2,29860.0,21,1,1,1,0,1,1,1,1
<35,Other,Man,Dev,2,2,11220.0,5,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,15,12,24000.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,93313.0,8,0,1,0,0,0,1,1,0
<35,Undergraduate,NonBinary,Dev,2,0,37692.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,2,82773.0,6,0,1,0,0,1,1,0,0
>35,Other,NonBinary,NotDev,10,6,145000.0,5,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,4,100000.0,7,0,1,0,0,0,0,1,0
<35,Master,Man,Dev,17,13,115000.0,8,0,1,0,0,1,1,0,0
